[25.727196119693247, 17.514688352337938, 15.728015104543317, -49.4049723384755, 39.75294750934201, -36.83482958385412, 1.8672557695516039] | 10.942896127700806
[25.34487723417897, 17.69435488771283, 16.408313189898017, -51.17327661108295, 33.30388154888085, -36.711134763349236, 1.7810913955073706] | 11.141378402709961
[24.968323887474348, 17.40039010104425, 16.33630139724954, -46.88848367562044, 26.43440496465063, -36.92801918997112, 1.8748256203756597] | 13.289133071899414
[24.46399557315443, 17.08583343040443, 16.513241699158026, -47.65998793452403, 37.995773001939696, -36.7395575340532, 1.8054021037081882] | 13.525744438171387
[24.696407776439024, 17.94547295443649, 16.017101729304336, -48.195069542017855, 36.61646236022687, -37.04324003989191, 1.7593385297234199] | 14.31566309928894
[24.716236277066074, 17.698784895030617, 16.35956961749737, -47.41960105034509, 30.717114427250486, -36.95615420793523, 1.706693062753858] | 14.302052974700928
[25.014350120947515, 17.597717485293444, 16.77127931863424, -45.25098154745146, 32.04583989872877, -36.87545133415112, 1.84936845170913] | 14.510119915008545
[24.368631260783836, 17.757599069269233, 16.27511090676072, -47.77010596026277, 41.69184213976567, -36.907446589947284, 1.7877660658652588] | 15.034881830215454
[24.769741830135263, 17.98669324407235, 16.16912959969074, -45.98840644418211, 16.708757555306846, -36.67285921661908, 1.7034469827235854] | 15.39293122291565
[24.04253035467239, 18.004736761497274, 15.846389862027536, -49.682736718419804, 28.10634936571425, -36.93878386930129, 1.684395231209756] | 17.25514054298401
[25.727196119693247, 17.514688352337938, 15.728015104543317, -49.4049723384755, 39.75294750934201, -36.83482958385412, 1.8672557695516039] | 73.77338910102844
[25.768571440523136, 17.744404234503154, 15.491325744187773, -48.371091231950516, 37.67531649809086, -36.79374168282444, 1.861079358035362] | 10.550524711608887
[25.34487723417897, 17.69435488771283, 16.408313189898017, -51.17327661108295, 33.30388154888085, -36.711134763349236, 1.7810913955073706] | 85.99355936050415
[25.773103200717873, 17.356181876201926, 15.67756803885093, -50.08102928294888, 37.38471476482398, -36.69897090526736, 1.8357544875045564] | 9.66997241973877
[24.968323887474348, 17.40039010104425, 16.33630139724954, -46.88848367562044, 26.43440496465063, -36.92801918997112, 1.8748256203756597] | 93.02255439758301
[25.314308646522672, 17.710040425806977, 16.56386149153601, -50.9702197749018, 34.095053765979756, -36.73804496955862, 1.8098357030204333] | 10.348590850830078
[24.716236277066074, 17.698784895030617, 16.35956961749737, -47.41960105034509, 30.717114427250486, -36.95615420793523, 1.706693062753858] | 95.10714387893677
[25.41329605685614, 17.309237867385733, 15.396843751326589, -46.96115980705264, 35.315859816386606, -36.906801311011044, 1.8493303444108222] | 11.803082704544067
[24.882427343266773, 17.41507356053647, 16.298037689514363, -45.9738322832713, 27.28410130637444, -36.98781600607751, 1.9391644992126738] | 12.592106342315674
[25.014350120947515, 17.597717485293444, 16.77127931863424, -45.25098154745146, 32.04583989872877, -36.87545133415112, 1.84936845170913] | 105.99725866317749
[24.696407776439024, 17.94547295443649, 16.017101729304336, -48.195069542017855, 36.61646236022687, -37.04324003989191, 1.7593385297234199] | 106.26893329620361
[24.79647768883801, 17.708962085398014, 16.395867916679673, -46.35049314713955, 27.594641683496793, -37.07903493045814, 1.7306938538772547] | 13.357385396957397
[24.46399557315443, 17.08583343040443, 16.513241699158026, -47.65998793452403, 37.995773001939696, -36.7395575340532, 1.8054021037081882] | 110.21166491508484
[24.368631260783836, 17.757599069269233, 16.27511090676072, -47.77010596026277, 41.69184213976567, -36.907446589947284, 1.7877660658652588] | 110.4781711101532
[25.261824906387826, 17.485099265804237, 15.842197071710402, -49.6832211706636, 36.20018817495971, -36.81461204776936, 1.916001115503282] | 9.754244804382324
