[24.945601110006216, 17.858937859701268, 16.216290729503847, -47.32292554963822, 39.67422869639215, -37.03771953758329, 1.9848657226411452] | 12.21631407737732
[25.160081324055994, 17.292031215480026, 16.6299791116677, -45.76086436647185, 37.90801855653721, -36.591909199823554, 1.841825984537446] | 12.32249402999878
[24.4367415857295, 17.719343265700758, 16.554327535250142, -48.565614590066396, 37.354827912109116, -36.83525423379227, 1.6370107839482182] | 12.364950180053711
[25.12318419275578, 17.283373152944396, 15.781581649688931, -48.39262562576193, 27.278511394795263, -36.8357423121175, 1.763793383089433] | 12.394599914550781
[24.264862299955407, 17.359606887848898, 16.61831731680868, -48.13713499458683, 54.52223244420671, -36.84253565277672, 1.8346341733346474] | 12.646830558776855
[24.199767661696374, 17.19383118670045, 16.290763425578866, -48.76576963280998, 31.638065805411646, -36.92668893001635, 1.6726248106084767] | 13.053497076034546
[24.82642999835977, 17.463060051175855, 16.20551041593255, -50.29717515711292, 30.076279200476232, -36.75944184054155, 1.7811096762543497] | 13.070466995239258
[24.525131724108327, 18.035225412641473, 15.980118260239374, -49.73179687884839, 36.92839524507857, -36.865252724401344, 1.7776057909054164] | 14.000893115997314
[24.65355695976518, 17.65821190065253, 15.872431202326414, -45.85156187353768, 38.94455332119209, -36.826718818893575, 1.719772435461197] | 14.56849193572998
[24.35774276034754, 17.439281952288617, 15.90996920584575, -46.31059272760344, 25.527281058311107, -36.88383309801159, 1.7995341565267866] | 15.351939678192139
[25.160081324055994, 17.292031215480026, 16.6299791116677, -45.76086436647185, 37.90801855653721, -36.591909199823554, 1.841825984537446] | 86.7798056602478
[25.12318419275578, 17.283373152944396, 15.781581649688931, -48.39262562576193, 27.278511394795263, -36.8357423121175, 1.763793383089433] | 87.30927586555481
[24.945601110006216, 17.858937859701268, 16.216290729503847, -47.32292554963822, 39.67422869639215, -37.03771953758329, 1.9848657226411452] | 87.52631688117981
[24.82642999835977, 17.463060051175855, 16.20551041593255, -50.29717515711292, 30.076279200476232, -36.75944184054155, 1.7811096762543497] | 87.66386842727661
[24.525131724108327, 18.035225412641473, 15.980118260239374, -49.73179687884839, 36.92839524507857, -36.865252724401344, 1.7776057909054164] | 91.26782584190369
[25.428774296582937, 17.500265995462698, 16.67514839512004, -45.617442879144825, 43.244393415234995, -36.534137198739295, 1.853889620295471] | 11.897503137588501
[25.011986783987826, 17.328438492608733, 16.07849834457898, -50.120897366950544, 30.40938464253704, -36.80230905153072, 1.8671264422782252] | 10.649464845657349
